category_code,cell_value,data_type_code,error_data,geo_level_code,program_code,seasonally_adj,time_slot_id,time_slot_name,time
PERMITS,47.9,SINGLE,no,SO,RESCONST,no,619,Jul2001,2001-07
PERMITS,61.1,TOTAL,no,SO,RESCONST,no,619,Jul2001,2001-07
STARTS,56.2,SINGLE,no,SO,RESCONST,no,619,Jul2001,2001-07
STARTS,71.0,TOTAL,no,SO,RESCONST,no,619,Jul2001,2001-07
STARTS,4,E_SINGLE,yes,SO,RESCONST,no,619,Jul2001,2001-07
STARTS,4,E_TOTAL,yes,SO,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,448.2,TOTAL,no,SO,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,313.8,SINGLE,no,SO,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,2,E_TOTAL,yes,SO,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,3,E_SINGLE,yes,SO,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,433,TOTAL,no,SO,RESCONST,yes,619,Jul2001,2001-07
UNDERCONST,300,SINGLE,no,SO,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,1273,SINGLE,no,US,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,276,MULTI,no,US,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,1582,TOTAL,no,US,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,4,E_SINGLE,yes,US,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,10,E_MULTI,yes,US,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,4,E_TOTAL,yes,US,RESCONST,yes,619,Jul2001,2001-07
APERMITS,1235,SINGLE,no,US,RESCONST,yes,619,Jul2001,2001-07
APERMITS,1598,TOTAL,no,US,RESCONST,yes,619,Jul2001,2001-07
APERMITS,301,MULTI,no,US,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,1298,SINGLE,no,US,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,1670,TOTAL,no,US,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,331,MULTI,no,US,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,3,E_SINGLE,yes,US,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,3,E_TOTAL,yes,US,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,11,E_MULTI,yes,US,RESCONST,yes,619,Jul2001,2001-07
AUTHNOTSTD,137.6,TOTAL,no,US,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,45.5,MULTI,no,US,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,87.6,SINGLE,no,US,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,4,E_TOTAL,yes,US,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,7,E_MULTI,yes,US,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,4,E_SINGLE,yes,US,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,139,TOTAL,no,US,RESCONST,yes,619,Jul2001,2001-07
AUTHNOTSTD,47,MULTI,no,US,RESCONST,yes,619,Jul2001,2001-07
AUTHNOTSTD,88,SINGLE,no,US,RESCONST,yes,619,Jul2001,2001-07
COMPLETIONS,134.7,TOTAL,no,US,RESCONST,no,619,Jul2001,2001-07
COMPLETIONS,25.8,MULTI,no,US,RESCONST,no,619,Jul2001,2001-07
COMPLETIONS,105.8,SINGLE,no,US,RESCONST,no,619,Jul2001,2001-07
COMPLETIONS,4,E_TOTAL,yes,US,RESCONST,no,619,Jul2001,2001-07
COMPLETIONS,10,E_MULTI,yes,US,RESCONST,no,619,Jul2001,2001-07
COMPLETIONS,4,E_SINGLE,yes,US,RESCONST,no,619,Jul2001,2001-07
PERMITS,110.2,SINGLE,no,US,RESCONST,no,619,Jul2001,2001-07
PERMITS,140.6,TOTAL,no,US,RESCONST,no,619,Jul2001,2001-07
PERMITS,25.3,MULTI,no,US,RESCONST,no,619,Jul2001,2001-07
STARTS,120.5,SINGLE,no,US,RESCONST,no,619,Jul2001,2001-07
STARTS,154.6,TOTAL,no,US,RESCONST,no,619,Jul2001,2001-07
STARTS,30.3,MULTI,no,US,RESCONST,no,619,Jul2001,2001-07
STARTS,3,E_SINGLE,yes,US,RESCONST,no,619,Jul2001,2001-07
STARTS,3,E_TOTAL,yes,US,RESCONST,no,619,Jul2001,2001-07
STARTS,11,E_MULTI,yes,US,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,300.2,MULTI,no,US,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,1056.3,TOTAL,no,US,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,725.7,SINGLE,no,US,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,3,E_MULTI,yes,US,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,2,E_TOTAL,yes,US,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,2,E_SINGLE,yes,US,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,298,MULTI,no,US,RESCONST,yes,619,Jul2001,2001-07
UNDERCONST,1017,TOTAL,no,US,RESCONST,yes,619,Jul2001,2001-07
UNDERCONST,689,SINGLE,no,US,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,281,SINGLE,no,WE,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,360,TOTAL,no,WE,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,9,E_SINGLE,yes,WE,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,7,E_TOTAL,yes,WE,RESCONST,yes,619,Jul2001,2001-07
APERMITS,306,SINGLE,no,WE,RESCONST,yes,619,Jul2001,2001-07
APERMITS,391,TOTAL,no,WE,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,308,SINGLE,no,WE,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,394,TOTAL,no,WE,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,5,E_SINGLE,yes,WE,RESCONST,yes,619,Jul2001,2001-07
ASTARTS,5,E_TOTAL,yes,WE,RESCONST,yes,619,Jul2001,2001-07
AUTHNOTSTD,33.5,TOTAL,no,WE,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,20.2,SINGLE,no,WE,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,8,E_TOTAL,yes,WE,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,12,E_SINGLE,yes,WE,RESCONST,no,619,Jul2001,2001-07
AUTHNOTSTD,21,SINGLE,no,WE,RESCONST,yes,619,Jul2001,2001-07
AUTHNOTSTD,35,TOTAL,no,WE,RESCONST,yes,619,Jul2001,2001-07
COMPLETIONS,29.9,TOTAL,no,WE,RESCONST,no,619,Jul2001,2001-07
COMPLETIONS,22.5,SINGLE,no,WE,RESCONST,no,619,Jul2001,2001-07
COMPLETIONS,7,E_TOTAL,yes,WE,RESCONST,no,619,Jul2001,2001-07
COMPLETIONS,9,E_SINGLE,yes,WE,RESCONST,no,619,Jul2001,2001-07
PERMITS,27.0,SINGLE,no,WE,RESCONST,no,619,Jul2001,2001-07
PERMITS,33.4,TOTAL,no,WE,RESCONST,no,619,Jul2001,2001-07
STARTS,29.8,SINGLE,no,WE,RESCONST,no,619,Jul2001,2001-07
STARTS,37.6,TOTAL,no,WE,RESCONST,no,619,Jul2001,2001-07
STARTS,5,E_SINGLE,yes,WE,RESCONST,no,619,Jul2001,2001-07
STARTS,5,E_TOTAL,yes,WE,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,280.0,TOTAL,no,WE,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,182.5,SINGLE,no,WE,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,3,E_TOTAL,yes,WE,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,4,E_SINGLE,yes,WE,RESCONST,no,619,Jul2001,2001-07
UNDERCONST,269,TOTAL,no,WE,RESCONST,yes,619,Jul2001,2001-07
UNDERCONST,172,SINGLE,no,WE,RESCONST,yes,619,Jul2001,2001-07
ACOMPLETIONS,237,SINGLE,no,MW,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,311,TOTAL,no,MW,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,8,E_SINGLE,yes,MW,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,9,E_TOTAL,yes,MW,RESCONST,yes,620,Aug2001,2001-08
APERMITS,257,SINGLE,no,MW,RESCONST,yes,620,Aug2001,2001-08
APERMITS,328,TOTAL,no,MW,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,297,SINGLE,no,MW,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,351,TOTAL,no,MW,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,6,E_SINGLE,yes,MW,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,7,E_TOTAL,yes,MW,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,20.3,TOTAL,no,MW,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,16.1,SINGLE,no,MW,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,9,E_SINGLE,yes,MW,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,8,E_TOTAL,yes,MW,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,15,SINGLE,no,MW,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,20,TOTAL,no,MW,RESCONST,yes,620,Aug2001,2001-08
COMPLETIONS,29.2,TOTAL,no,MW,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,21.3,SINGLE,no,MW,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,9,E_TOTAL,yes,MW,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,8,E_SINGLE,yes,MW,RESCONST,no,620,Aug2001,2001-08
PERMITS,31.2,TOTAL,no,MW,RESCONST,no,620,Aug2001,2001-08
PERMITS,24.7,SINGLE,no,MW,RESCONST,no,620,Aug2001,2001-08
STARTS,32.8,TOTAL,no,MW,RESCONST,no,620,Aug2001,2001-08
STARTS,27.7,SINGLE,no,MW,RESCONST,no,620,Aug2001,2001-08
STARTS,7,E_TOTAL,yes,MW,RESCONST,no,620,Aug2001,2001-08
STARTS,6,E_SINGLE,yes,MW,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,210.9,TOTAL,no,MW,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,160.1,SINGLE,no,MW,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,5,E_TOTAL,yes,MW,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,6,E_SINGLE,yes,MW,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,201,TOTAL,no,MW,RESCONST,yes,620,Aug2001,2001-08
UNDERCONST,150,SINGLE,no,MW,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,114,SINGLE,no,NE,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,139,TOTAL,no,NE,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,10,E_SINGLE,yes,NE,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,10,E_TOTAL,yes,NE,RESCONST,yes,620,Aug2001,2001-08
APERMITS,121,SINGLE,no,NE,RESCONST,yes,620,Aug2001,2001-08
APERMITS,161,TOTAL,no,NE,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,124,SINGLE,no,NE,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,156,TOTAL,no,NE,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,7,E_SINGLE,yes,NE,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,9,E_TOTAL,yes,NE,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,15.9,TOTAL,no,NE,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,9.5,SINGLE,no,NE,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,8,E_TOTAL,yes,NE,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,8,E_SINGLE,yes,NE,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,9,SINGLE,no,NE,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,16,TOTAL,no,NE,RESCONST,yes,620,Aug2001,2001-08
COMPLETIONS,12.4,TOTAL,no,NE,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,9.7,SINGLE,no,NE,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,10,E_TOTAL,yes,NE,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,10,E_SINGLE,yes,NE,RESCONST,no,620,Aug2001,2001-08
PERMITS,15.8,TOTAL,no,NE,RESCONST,no,620,Aug2001,2001-08
PERMITS,11.8,SINGLE,no,NE,RESCONST,no,620,Aug2001,2001-08
STARTS,15.3,TOTAL,no,NE,RESCONST,no,620,Aug2001,2001-08
STARTS,12.3,SINGLE,no,NE,RESCONST,no,620,Aug2001,2001-08
STARTS,9,E_TOTAL,yes,NE,RESCONST,no,620,Aug2001,2001-08
STARTS,7,E_SINGLE,yes,NE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,120.6,TOTAL,no,NE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,77.9,SINGLE,no,NE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,3,E_TOTAL,yes,NE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,5,E_SINGLE,yes,NE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,117,TOTAL,no,NE,RESCONST,yes,620,Aug2001,2001-08
UNDERCONST,74,SINGLE,no,NE,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,606,SINGLE,no,SO,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,761,TOTAL,no,SO,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,5,E_SINGLE,yes,SO,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,5,E_TOTAL,yes,SO,RESCONST,yes,620,Aug2001,2001-08
APERMITS,555,SINGLE,no,SO,RESCONST,yes,620,Aug2001,2001-08
APERMITS,711,TOTAL,no,SO,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,570,SINGLE,no,SO,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,681,TOTAL,no,SO,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,4,E_SINGLE,yes,SO,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,4,E_TOTAL,yes,SO,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,72.5,TOTAL,no,SO,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,44.7,SINGLE,no,SO,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,5,E_TOTAL,yes,SO,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,6,E_SINGLE,yes,SO,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,42,SINGLE,no,SO,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,70,TOTAL,no,SO,RESCONST,yes,620,Aug2001,2001-08
COMPLETIONS,69.5,TOTAL,no,SO,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,53.0,SINGLE,no,SO,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,5,E_TOTAL,yes,SO,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,5,E_SINGLE,yes,SO,RESCONST,no,620,Aug2001,2001-08
PERMITS,65.6,TOTAL,no,SO,RESCONST,no,620,Aug2001,2001-08
PERMITS,51.1,SINGLE,no,SO,RESCONST,no,620,Aug2001,2001-08
STARTS,59.3,TOTAL,no,SO,RESCONST,no,620,Aug2001,2001-08
STARTS,49.1,SINGLE,no,SO,RESCONST,no,620,Aug2001,2001-08
STARTS,4,E_TOTAL,yes,SO,RESCONST,no,620,Aug2001,2001-08
STARTS,4,E_SINGLE,yes,SO,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,437.6,TOTAL,no,SO,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,310.5,SINGLE,no,SO,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,2,E_TOTAL,yes,SO,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,3,E_SINGLE,yes,SO,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,425,TOTAL,no,SO,RESCONST,yes,620,Aug2001,2001-08
UNDERCONST,297,SINGLE,no,SO,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,1281,SINGLE,no,US,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,305,MULTI,no,US,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,1615,TOTAL,no,US,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,4,E_SINGLE,yes,US,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,10,E_MULTI,yes,US,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,4,E_TOTAL,yes,US,RESCONST,yes,620,Aug2001,2001-08
APERMITS,1241,SINGLE,no,US,RESCONST,yes,620,Aug2001,2001-08
APERMITS,309,MULTI,no,US,RESCONST,yes,620,Aug2001,2001-08
APERMITS,1615,TOTAL,no,US,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,1286,SINGLE,no,US,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,255,MULTI,no,US,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,1567,TOTAL,no,US,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,3,E_SINGLE,yes,US,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,10,E_MULTI,yes,US,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,3,E_TOTAL,yes,US,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,145.5,TOTAL,no,US,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,47.6,MULTI,no,US,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,92.1,SINGLE,no,US,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,4,E_TOTAL,yes,US,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,7,E_MULTI,yes,US,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,4,E_SINGLE,yes,US,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,142,TOTAL,no,US,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,49,MULTI,no,US,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,87,SINGLE,no,US,RESCONST,yes,620,Aug2001,2001-08
COMPLETIONS,148.5,TOTAL,no,US,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,32.3,MULTI,no,US,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,113.0,SINGLE,no,US,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,4,E_TOTAL,yes,US,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,10,E_MULTI,yes,US,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,4,E_SINGLE,yes,US,RESCONST,no,620,Aug2001,2001-08
PERMITS,151.4,TOTAL,no,US,RESCONST,no,620,Aug2001,2001-08
PERMITS,29.0,MULTI,no,US,RESCONST,no,620,Aug2001,2001-08
PERMITS,116.2,SINGLE,no,US,RESCONST,no,620,Aug2001,2001-08
STARTS,141.5,TOTAL,no,US,RESCONST,no,620,Aug2001,2001-08
STARTS,23.6,MULTI,no,US,RESCONST,no,620,Aug2001,2001-08
STARTS,115.4,SINGLE,no,US,RESCONST,no,620,Aug2001,2001-08
STARTS,3,E_TOTAL,yes,US,RESCONST,no,620,Aug2001,2001-08
STARTS,10,E_MULTI,yes,US,RESCONST,no,620,Aug2001,2001-08
STARTS,3,E_SINGLE,yes,US,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,287.8,MULTI,no,US,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,1046.2,TOTAL,no,US,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,729.5,SINGLE,no,US,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,3,E_MULTI,yes,US,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,2,E_TOTAL,yes,US,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,2,E_SINGLE,yes,US,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,290,MULTI,no,US,RESCONST,yes,620,Aug2001,2001-08
UNDERCONST,1011,TOTAL,no,US,RESCONST,yes,620,Aug2001,2001-08
UNDERCONST,692,SINGLE,no,US,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,324,SINGLE,no,WE,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,404,TOTAL,no,WE,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,8,E_SINGLE,yes,WE,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,7,E_TOTAL,yes,WE,RESCONST,yes,620,Aug2001,2001-08
APERMITS,308,SINGLE,no,WE,RESCONST,yes,620,Aug2001,2001-08
APERMITS,415,TOTAL,no,WE,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,295,SINGLE,no,WE,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,379,TOTAL,no,WE,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,5,E_SINGLE,yes,WE,RESCONST,yes,620,Aug2001,2001-08
ASTARTS,5,E_TOTAL,yes,WE,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,36.9,TOTAL,no,WE,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,21.9,SINGLE,no,WE,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,8,E_TOTAL,yes,WE,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,11,E_SINGLE,yes,WE,RESCONST,no,620,Aug2001,2001-08
AUTHNOTSTD,21,SINGLE,no,WE,RESCONST,yes,620,Aug2001,2001-08
AUTHNOTSTD,36,TOTAL,no,WE,RESCONST,yes,620,Aug2001,2001-08
COMPLETIONS,37.4,TOTAL,no,WE,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,28.9,SINGLE,no,WE,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,7,E_TOTAL,yes,WE,RESCONST,no,620,Aug2001,2001-08
COMPLETIONS,8,E_SINGLE,yes,WE,RESCONST,no,620,Aug2001,2001-08
PERMITS,38.8,TOTAL,no,WE,RESCONST,no,620,Aug2001,2001-08
PERMITS,28.5,SINGLE,no,WE,RESCONST,no,620,Aug2001,2001-08
STARTS,34.0,TOTAL,no,WE,RESCONST,no,620,Aug2001,2001-08
STARTS,26.2,SINGLE,no,WE,RESCONST,no,620,Aug2001,2001-08
STARTS,5,E_TOTAL,yes,WE,RESCONST,no,620,Aug2001,2001-08
STARTS,5,E_SINGLE,yes,WE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,276.9,TOTAL,no,WE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,181.1,SINGLE,no,WE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,3,E_TOTAL,yes,WE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,4,E_SINGLE,yes,WE,RESCONST,no,620,Aug2001,2001-08
UNDERCONST,268,TOTAL,no,WE,RESCONST,yes,620,Aug2001,2001-08
UNDERCONST,171,SINGLE,no,WE,RESCONST,yes,620,Aug2001,2001-08
ACOMPLETIONS,264,SINGLE,no,MW,RESCONST,yes,621,Sep2001,2001-09
ACOMPLETIONS,307,TOTAL,no,MW,RESCONST,yes,621,Sep2001,2001-09
ACOMPLETIONS,7,E_SINGLE,yes,MW,RESCONST,yes,621,Sep2001,2001-09
ACOMPLETIONS,8,E_TOTAL,yes,MW,RESCONST,yes,621,Sep2001,2001-09
APERMITS,321,TOTAL,no,MW,RESCONST,yes,621,Sep2001,2001-09
APERMITS,239,SINGLE,no,MW,RESCONST,yes,621,Sep2001,2001-09
ASTARTS,285,TOTAL,no,MW,RESCONST,yes,621,Sep2001,2001-09
ASTARTS,253,SINGLE,no,MW,RESCONST,yes,621,Sep2001,2001-09
ASTARTS,6,E_TOTAL,yes,MW,RESCONST,yes,621,Sep2001,2001-09
ASTARTS,6,E_SINGLE,yes,MW,RESCONST,yes,621,Sep2001,2001-09
AUTHNOTSTD,21.9,TOTAL,no,MW,RESCONST,no,621,Sep2001,2001-09
AUTHNOTSTD,15.4,SINGLE,no,MW,RESCONST,no,621,Sep2001,2001-09
AUTHNOTSTD,9,E_TOTAL,yes,MW,RESCONST,no,621,Sep2001,2001-09
AUTHNOTSTD,9,E_SINGLE,yes,MW,RESCONST,no,621,Sep2001,2001-09
AUTHNOTSTD,16,SINGLE,no,MW,RESCONST,yes,621,Sep2001,2001-09
AUTHNOTSTD,23,TOTAL,no,MW,RESCONST,yes,621,Sep2001,2001-09
COMPLETIONS,28.6,TOTAL,no,MW,RESCONST,no,621,Sep2001,2001-09
COMPLETIONS,25.0,SINGLE,no,MW,RESCONST,no,621,Sep2001,2001-09
COMPLETIONS,8,E_TOTAL,yes,MW,RESCONST,no,621,Sep2001,2001-09
COMPLETIONS,7,E_SINGLE,yes,MW,RESCONST,no,621,Sep2001,2001-09
PERMITS,27.0,TOTAL,no,MW,RESCONST,no,621,Sep2001,2001-09
PERMITS,19.8,SINGLE,no,MW,RESCONST,no,621,Sep2001,2001-09
STARTS,25.2,TOTAL,no,MW,RESCONST,no,621,Sep2001,2001-09
STARTS,22.4,SINGLE,no,MW,RESCONST,no,621,Sep2001,2001-09
STARTS,6,E_TOTAL,yes,MW,RESCONST,no,621,Sep2001,2001-09
STARTS,6,E_SINGLE,yes,MW,RESCONST,no,621,Sep2001,2001-09
UNDERCONST,157.7,SINGLE,no,MW,RESCONST,no,621,Sep2001,2001-09
UNDERCONST,208.3,TOTAL,no,MW,RESCONST,no,621,Sep2001,2001-09
UNDERCONST,6,E_SINGLE,yes,MW,RESCONST,no,621,Sep2001,2001-09
UNDERCONST,5,E_TOTAL,yes,MW,RESCONST,no,621,Sep2001,2001-09
UNDERCONST,149,SINGLE,no,MW,RESCONST,yes,621,Sep2001,2001-09
UNDERCONST,200,TOTAL,no,MW,RESCONST,yes,621,Sep2001,2001-09
ACOMPLETIONS,118,TOTAL,no,NE,RESCONST,yes,621,Sep2001,2001-09
ACOMPLETIONS,92,SINGLE,no,NE,RESCONST,yes,621,Sep2001,2001-09
ACOMPLETIONS,9,E_SINGLE,yes,NE,RESCONST,yes,621,Sep2001,2001-09
ACOMPLETIONS,10,E_TOTAL,yes,NE,RESCONST,yes,621,Sep2001,2001-09
APERMITS,149,TOTAL,no,NE,RESCONST,yes,621,Sep2001,2001-09
APERMITS,118,SINGLE,no,NE,RESCONST,yes,621,Sep2001,2001-09
ASTARTS,139,TOTAL,no,NE,RESCONST,yes,621,Sep2001,2001-09
ASTARTS,117,SINGLE,no,NE,RESCONST,yes,621,Sep2001,2001-09
ASTARTS,9,E_TOTAL,yes,NE,RESCONST,yes,621,Sep2001,2001-09
ASTARTS,8,E_SINGLE,yes,NE,RESCONST,yes,621,Sep2001,2001-09
AUTHNOTSTD,15.2,TOTAL,no,NE,RESCONST,no,621,Sep2001,2001-09
AUTHNOTSTD,7.9,SINGLE,no,NE,RESCONST,no,621,Sep2001,2001-09
AUTHNOTSTD,8,E_TOTAL,yes,NE,RESCONST,no,621,Sep2001,2001-09
AUTHNOTSTD,9,E_SINGLE,yes,NE,RESCONST,no,621,Sep2001,2001-09
AUTHNOTSTD,8,SINGLE,no,NE,RESCONST,yes,621,Sep2001,2001-09
AUTHNOTSTD,16,TOTAL,no,NE,RESCONST,yes,621,Sep2001,2001-09
